Index,0 Name [0x0],1 Description [0x4],2 Icon [0x8],3 Category (ActionCategory) [0x1C],4 Start Timeline (ActionTimeline) [0xA],5 [UBYTE] [0x1D],6 End Timeline (ActionTimeline) [0x1A],7 [USHORT] [0xC],8 [UBYTE] [0x1E],9 [BYTE] [0x2C],10 [UBYTE] [0x1F],11 [BYTE] [0x2D],12 [BBOOL] [0x30],13 [BBOOL] [0x30],14 [BBOOL] [0x30],15 [BBOOL] [0x30],16 [BBOOL] [0x30],17 [BBOOL] [0x30],18 [BBOOL] [0x30],19 [BBOOL] [0x30],20 [BBOOL] [0x31],21 [BYTE] [0x2E],22 [BBOOL] [0x31],23 [BBOOL] [0x31],24 [UBYTE] [0x20],25 [UBYTE] [0x21],26 [UBYTE] [0x22],27 [BBOOL] [0x31],28 [UBYTE] [0x23],29 [USHORT] [0xE],30 [UBYTE] [0x24],31 [USHORT] [0x10],32 [USHORT] [0x12],33 [BBOOL] [0x31],34 [USHORT] [0x14],35 [USHORT] [0x16],36 [UBYTE] [0x25],37 [BYTE] [0x2F],38 [UBYTE] [0x26],39 [UBYTE] [0x27],40 [USHORT] [0x18],41 [UBYTE] [0x28],42 [UBYTE] [0x29],43 [UBYTE] [0x2A],44 [BBOOL] [0x31],45 [BBOOL] [0x31],46 [UBYTE] [0x2B],47 [BBOOL] [0x31],48 [BBOOL] [0x32],49 [BBOOL] [0x32],50 [BBOOL] [0x32],51 [BBOOL] [0x32],52 [BBOOL] [0x32],53 [BBOOL] [0x32],54 [BBOOL] [0x32],55 [BBOOL] [0x32]
3116,"怨念的咒言","",705,4,0,0,3213,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,600,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3117,"超鼻息","",705,3,130,109,3201,3241,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,6,40,0,true,0,0,0,0,0,false,100,10,0,5,3,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3118,"鼻息","",705,3,130,109,3202,3242,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,5,40,0,true,0,0,0,0,0,false,0,10,0,5,3,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true
3119,"鼻息大回旋","",705,3,130,109,1222,1875,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,50,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true
3120,"鼻息大回旋","",705,3,0,0,3621,3622,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,20,0,true,0,0,0,0,0,false,0,10,0,5,3,0,0,0,0,0,false,false,3,false,false,false,false,false,false,false,false,true
3121,"鼻息大回旋","",705,3,0,0,1222,1875,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,10,0,5,3,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true
3122,"嗬嘎！","",705,3,130,109,3203,3243,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true
3123,"嗬嘎！","",705,3,0,0,3623,3624,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,0,10,0,5,3,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true
3124,"人型：拘束：事件屋ヒルディ","",705,2,106,86,488,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3125,"嗬嗬！","",705,3,130,109,3204,3244,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,10,0,5,3,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true
3126,"嗬嗬！！","",705,3,130,109,3205,3245,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,25,10,0,5,3,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true
3127,"火球","",705,3,130,109,3206,3246,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,35,10,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3128,"咬碎","",705,3,130,109,3207,1875,0,-1,0,6,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,10,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3129,"挚友","",705,4,130,109,3208,1875,0,-1,0,100,false,true,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3130,"4星吨","",705,3,130,109,3201,1875,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,25,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true
3131,"4星吨","",705,3,3704,0,3201,3241,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,25,10,0,3,7,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true
3132,"河童之歌","",705,3,130,109,3202,3242,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,6,40,0,true,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3133,"水流吐息","",705,3,130,109,3203,3243,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,10,0,5,6,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true
3134,"一万伏特","",705,3,130,109,3204,3244,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,35,10,0,5,5,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3135,"腕足","",705,3,130,109,3205,1875,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3136,"敲击","",705,3,130,109,3204,3244,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,4,19,8,true,0,0,0,0,0,false,30,10,0,3,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true
3137,"横扫","",705,3,130,109,3203,3243,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,13,0,true,0,0,0,0,0,false,35,10,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true
3138,"挚友","",705,4,130,109,3206,1875,0,-1,0,100,false,true,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3139,"河童拳","对目标发动物理攻击<br>特定条件下会打消“湿润”的状态",61119,13,0,0,3708,1875,0,0,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,34,0,0,false,0,10,58,3,7,0,0,0,1,0,false,false,0,false,false,false,true,true,true,false,false,true
3140,"","",705,8,0,0,85,1875,0,0,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,1,0,false,false,0,false,false,false,false,false,false,false,false,true
3141,"真实斩","",705,3,130,109,1222,1875,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,30,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true
3142,"真实斩","",705,3,130,109,1631,1875,0,-1,0,6,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,10,0,1,7,0,0,0,0,0,false,false,0,false,true,false,false,true,true,false,false,true
3143,"悔恨殿","",705,3,130,109,3655,3656,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,40,0,true,0,0,0,0,0,false,0,10,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3144,"英灵冲击","",705,3,130,109,3657,3658,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,5,40,0,true,0,0,0,0,0,false,25,10,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3145,"屠戮结","",705,3,130,109,3659,3660,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,30,10,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3146,"玄钢缰绳","",705,3,130,109,3661,3662,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,5,40,0,true,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3147,"飞石殿","",705,3,130,109,3663,3664,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true
3148,"飞石殿","",705,3,0,0,3665,3666,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,10,0,5,7,0,0,0,0,0,false,false,1,false,false,false,false,true,true,false,false,true
3149,"迟缓殿","",705,3,130,109,3667,3668,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true
3150,"迟缓殿","",705,3,0,0,3669,3670,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,0,10,0,5,7,0,0,0,0,0,false,false,1,false,false,false,false,true,true,false,false,true
3151,"神枪昆古尼尔","",705,3,130,109,3671,3672,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true
3152,"决胜枪","",705,3,0,0,3202,3242,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,4,40,8,true,0,0,0,0,0,false,25,10,0,2,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true
3153,"神枪昆古尼尔","",705,3,0,0,3203,3243,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,2,10,0,true,0,0,0,0,0,false,0,10,0,2,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3154,"斩铁剑","",705,3,130,109,3673,3674,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,5,40,0,true,0,0,0,0,0,false,300,10,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3155,"真·斩铁剑","",705,3,130,109,3673,3674,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,6,40,0,true,0,0,0,0,0,false,300,10,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true
3156,"冰碎","",705,3,130,109,3203,3243,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,8,0,true,2,0,0,0,0,false,40,60,0,5,2,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3157,"百刃乱舞","",705,3,130,109,229,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,25,150,0,1,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3158,"投掷小刀","",705,3,130,109,3688,3689,0,-1,0,15,true,false,false,false,false,false,false,false,false,0,true,true,4,15,3,true,0,0,0,0,0,false,25,150,0,1,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true
3159,"鼻息","",705,3,130,109,3202,3242,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,5,40,0,true,0,0,0,0,0,false,30,10,0,5,3,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true
3160,"崩落","",705,3,3704,0,3203,3243,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,5,4,0,true,0,0,0,0,0,false,30,0,0,2,7,0,0,0,0,0,false,false,1,false,false,false,true,false,true,false,false,true
3161,"咒怨的连锁","",705,4,0,0,3215,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3162,"攻击","",705,1,0,0,3653,3654,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,true,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3163,"死斗","",416,4,0,0,385,1875,0,-1,0,20,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,1800,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3164,"(仮)人型：真デュラハン：オートアタック：古城アムダハード","",705,1,0,0,3204,3244,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,false,true,3,8,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3165,"暗流","",705,2,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,6,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3166,"悔恨殿","",705,2,130,109,3202,3242,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3167,"残杀","",705,3,130,109,3203,3243,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,8,0,6,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,2,false,false,true,true,true,true,false,false,true
3168,"生畏","",705,3,0,0,4121,1875,0,-1,0,100,false,true,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3169,"黑暗一击","",705,3,130,109,3206,3246,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,3,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3170,"黑暗冲击","",705,3,130,109,3207,3247,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3171,"无形","",705,4,130,109,3208,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3172,"痛打","",705,3,130,109,3209,3249,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3173,"空虚眼瞳","",705,4,130,109,3210,3250,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,60,0,true,0,0,0,0,0,false,25,0,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true
3174,"二重分身","",705,4,130,109,3208,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true
3175,"幻光","",705,2,106,85,3232,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,10,30,0,5,7,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true
3176,"幻光","",705,3,0,0,3731,3732,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,5,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,true,true,false,true
3177,"死后抽搐","",705,3,0,0,3471,1875,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,false,true,1,0,0,true,0,0,0,0,0,false,0,60,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3178,"诡计","",705,4,0,0,3219,1875,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,true,true,false,true,false,false,true
3179,"自暴自弃","",705,3,136,109,3545,3546,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,2,0,0,0,0,false,150,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3180,"(仮)バハムート・ネール：ピエロ：オートアタック：古城アムダハード","",705,1,0,0,3214,3254,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,false,true,3,8,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3181,"黑暗杂耍","",705,2,0,0,3215,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3182,"黑暗涌现","",705,2,130,109,3216,3256,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3183,"全能牌","",705,2,132,109,3217,3257,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,2,0,true,0,0,0,0,0,false,240,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3184,"黑风","",705,2,0,0,3218,3258,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,0,0,5,3,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3185,"诡计","",705,4,0,0,3219,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,true,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,true,true,false,true,false,false,true
3186,"小丑收割","",705,3,134,109,3220,3260,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,12,0,true,0,0,0,0,0,false,90,0,0,1,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true
3187,"死镰","",705,3,0,0,2650,2651,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,4,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true
3188,"深渊蓄能","",705,3,130,109,3204,3244,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,45,4,true,0,0,0,0,0,false,30,0,0,2,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true
3189,"招蝇香气","",705,3,130,109,2849,1875,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,50,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true
3190,"胶质排放物","",705,3,0,0,2845,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,true,1,0,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3191,"巨木龙卷","",705,3,130,109,1206,1989,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,50,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3192,"橡果炸弹","",705,3,130,109,1207,1990,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,2,6,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3193,"敲击","",705,4,130,0,3205,3245,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,12,5,true,0,0,0,0,0,false,40,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3194,"毒花蜜","",705,3,130,109,3204,3244,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3195,"碾压","",705,3,0,0,1444,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3196,"撒菱","",705,4,130,109,3690,3691,0,-1,0,30,false,false,false,false,false,false,true,false,false,0,true,true,2,8,0,true,0,0,0,0,0,false,30,150,0,1,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true
3197,"北洲再生","",705,2,98,87,556,1875,0,-1,0,15,true,true,true,false,true,false,false,true,true,0,true,false,1,0,0,false,0,0,0,0,0,false,20,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3198,"武器融化","",705,4,0,0,3224,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3199,"武器融化","",705,4,0,0,3223,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
3200,"飞散","",705,3,130,109,3202,3242,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,30,0,0,2,7,0,0,0,0,0,false,false,1,false,false,false,true,false,true,false,false,true
3201,"爆炸","",705,4,0,0,3701,3702,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,100,0,true,2,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true
