Index,0 [BOOL] [0x9],1 [BOOL] [0xA],2 [BOOL] [0xB],3 [BOOL] [0xC],4 [BOOL] [0xD],5 [BOOL] [0xE],6 [BOOL] [0xF],7 [BOOL] [0x10],8 [UBYTE] [0x6],9 [UINT] [0x0],10 [UBYTE] [0x7],11 [USHORT] [0x4],12 [BBOOL] [0x11],13 [BBOOL] [0x11],14 [BBOOL] [0x11],15 [UBYTE] [0x8],16 [BBOOL] [0x11]
2008329,false,false,false,false,false,false,false,false,3,68101,7,1626,false,false,true,0,false
2008330,false,false,false,false,false,false,false,false,2,983674,0,2075,true,false,true,0,false
2008331,false,false,false,false,false,false,false,false,3,68099,7,2702,false,false,true,0,false
2008332,false,false,false,false,false,false,false,false,3,68352,7,2702,false,false,true,0,false
2008333,false,false,false,false,false,false,false,false,3,68011,7,2075,true,false,true,0,false
2008334,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008335,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008336,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,true
2008337,false,false,false,false,false,false,false,false,3,68246,7,15935,true,false,true,0,false
2008338,false,false,false,false,false,false,false,false,3,68246,7,15935,true,false,true,0,false
2008339,false,false,false,false,false,false,false,false,3,68246,7,15935,true,false,true,0,false
2008340,false,false,false,false,false,false,false,false,3,68246,7,2076,true,false,true,0,false
2008341,false,false,false,false,false,false,false,false,3,68246,7,2076,true,false,true,0,false
2008342,false,false,false,false,false,false,false,false,3,68246,7,2076,true,false,true,0,false
2008343,false,false,false,false,false,false,false,false,3,68248,7,2075,true,false,true,0,false
2008344,false,false,false,false,false,false,false,false,3,68248,7,2075,true,false,true,0,false
2008345,false,false,false,false,false,false,false,false,3,68248,7,2075,true,false,true,0,false
2008346,false,false,false,false,false,false,false,false,3,68213,7,2075,true,false,true,0,false
2008347,false,false,false,false,false,false,false,false,3,68213,7,2075,true,false,true,0,false
2008348,false,false,false,false,false,false,false,false,3,68213,7,2075,true,false,true,0,false
2008349,false,false,false,false,false,false,false,false,3,0,0,16698,false,false,true,0,false
2008350,false,false,false,false,false,false,false,false,2,0,7,15989,false,false,true,0,false
2008351,false,false,false,false,false,false,false,false,2,0,7,18181,false,false,true,0,false
2008352,false,false,false,false,false,false,false,false,3,68264,7,16466,true,false,true,0,false
2008353,false,false,false,false,false,false,false,false,3,68264,7,16466,true,false,true,0,false
2008354,false,false,false,false,false,false,false,false,3,68264,7,16466,true,false,true,0,false
2008355,false,false,false,false,false,false,false,false,3,68264,7,2075,true,false,true,0,false
2008356,false,false,false,false,false,false,false,false,3,68302,7,2701,false,false,true,0,false
2008357,false,false,false,false,false,false,false,false,3,68358,7,2076,true,false,true,0,false
2008358,false,false,false,false,false,false,false,false,3,68358,7,2076,true,false,true,0,false
2008359,false,false,false,false,false,false,false,false,3,68358,7,2076,true,false,true,0,false
2008360,false,false,false,false,false,false,false,false,3,68370,7,2702,false,false,true,0,false
2008361,false,false,false,false,false,false,false,false,3,68371,7,2075,true,false,true,0,false
2008362,false,false,false,false,false,false,false,false,3,68373,7,2075,true,false,true,0,false
2008363,false,false,false,false,false,false,false,false,3,68392,7,2075,true,false,true,0,false
2008364,false,false,false,false,false,false,false,false,3,68393,7,1625,true,false,true,0,false
2008365,false,false,false,false,false,false,false,false,3,68393,7,1625,true,false,true,0,false
2008366,false,false,false,false,false,false,false,false,3,68393,7,1625,true,false,true,0,false
2008367,false,false,false,false,false,false,false,false,3,68370,7,4065,false,false,true,0,false
2008368,false,false,false,false,false,false,false,false,3,68370,7,2075,true,false,true,0,false
2008369,false,false,false,false,false,false,false,false,3,68391,7,1625,true,false,true,0,false
2008370,false,false,false,false,false,false,false,false,3,68391,7,2075,true,false,true,0,false
2008371,false,false,false,false,false,false,false,false,3,68391,7,2075,true,false,true,0,false
2008372,false,false,false,false,false,false,false,false,3,131273,0,2632,true,false,true,0,false
2008373,false,false,false,false,false,false,false,false,3,131274,0,2632,true,false,true,0,false
2008374,false,false,false,false,false,false,false,false,3,68225,7,3159,false,false,true,0,false
2008375,false,false,false,false,false,false,false,false,3,68224,7,2701,false,false,true,0,false
2008376,false,false,false,false,false,false,false,false,3,0,7,2701,false,false,true,0,false
2008377,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008378,false,false,false,false,false,false,false,false,3,68373,7,2075,true,false,true,0,false
2008379,false,false,false,false,false,false,false,false,3,68225,7,2075,true,false,true,0,false
2008380,false,false,false,false,false,false,false,false,3,68178,7,15936,false,false,true,0,false
2008381,false,false,false,false,false,false,false,false,2,0,0,5478,true,false,true,0,false
2008382,false,false,false,false,false,false,false,false,3,68299,7,2075,true,false,true,0,false
2008383,false,false,false,false,false,false,false,false,3,68299,7,2702,false,false,true,0,false
2008384,false,false,false,false,false,false,false,false,3,68226,7,3159,false,false,true,0,false
2008385,false,false,false,false,false,false,false,false,2,0,0,15888,false,false,true,0,false
2008386,false,false,false,false,false,false,false,false,3,68442,7,2702,false,false,true,0,false
2008387,false,false,false,false,false,false,false,false,3,68443,7,1626,false,false,true,0,false
2008388,false,false,false,false,false,false,false,false,3,68445,7,1626,false,false,true,0,false
2008389,false,false,false,false,false,false,false,false,4,0,0,16533,false,false,true,0,false
2008390,false,false,false,false,false,false,false,false,2,0,0,16154,true,false,true,0,false
2008391,false,false,false,false,false,false,false,false,2,0,0,16157,true,false,true,0,false
2008392,false,false,false,false,false,false,false,false,3,2162830,7,5232,false,false,true,0,false
2008393,false,false,false,false,false,false,false,false,3,2162831,7,5232,false,false,true,0,false
2008394,false,false,false,false,false,false,false,false,3,2162832,7,5232,false,false,true,0,false
2008395,false,false,false,false,false,false,false,false,3,2162833,7,5232,false,false,true,0,false
2008396,false,false,false,false,false,false,false,false,3,2162834,7,5232,false,false,true,0,false
2008397,false,false,false,false,false,false,false,false,3,2162835,7,5232,false,false,true,0,false
2008398,false,false,false,false,false,false,false,false,3,2162836,7,5232,false,false,true,0,false
2008399,false,false,false,false,false,false,false,false,3,2162837,7,5232,false,false,true,0,false
2008400,false,false,false,false,false,false,false,false,3,2162838,7,5232,false,false,true,0,false
2008401,false,false,false,false,false,false,false,false,3,2162839,7,5232,false,false,true,0,false
2008402,false,false,false,false,false,false,false,false,3,2162840,7,5232,false,false,true,0,false
2008403,false,false,false,false,false,false,false,false,3,2162841,7,5232,false,false,true,0,false
2008404,false,false,false,false,false,false,false,false,3,2162842,7,5232,false,false,true,0,false
2008405,false,false,false,false,false,false,false,false,3,2162843,7,5232,false,false,true,0,false
2008406,false,false,false,false,false,false,false,false,3,2162844,7,5232,false,false,true,0,false
2008407,false,false,false,false,false,false,false,false,3,2162845,7,5232,false,false,true,0,false
2008408,false,false,false,false,false,false,false,false,3,2162846,7,5232,false,false,true,0,false
2008409,false,false,false,false,false,false,false,false,3,2162847,7,5232,false,false,true,0,false
2008410,false,false,false,false,false,false,false,false,3,2162848,7,5232,false,false,true,0,false
2008411,false,false,false,false,false,false,false,false,3,2162849,7,5232,false,false,true,0,false
2008412,false,false,false,false,false,false,false,false,3,2162850,7,5232,false,false,true,0,false
2008413,false,false,false,false,false,false,false,false,3,2162856,7,5232,false,false,true,0,false
2008414,false,false,false,false,false,false,false,false,3,2162857,7,5232,false,false,true,0,false
2008415,false,false,false,false,false,false,false,false,3,2162858,7,5232,false,false,true,0,false
2008416,false,false,false,false,false,false,false,false,3,2162859,7,5232,false,false,true,0,false
2008417,false,false,false,false,false,false,false,false,3,2162860,7,5232,false,false,true,0,false
2008418,false,false,false,false,false,false,false,false,3,2162861,7,5232,false,false,true,0,false
2008419,false,false,false,false,false,false,false,false,3,2162862,7,5232,false,false,true,0,false
2008420,false,false,false,false,false,false,false,false,3,2162863,7,5232,false,false,true,0,false
2008421,false,false,false,false,false,false,false,false,3,2162864,7,5232,false,false,true,0,false
2008422,false,false,false,false,false,false,false,false,3,2162865,7,5232,false,false,true,0,false
2008423,false,false,false,false,false,false,false,false,3,2162866,7,5232,false,false,true,0,false
2008424,false,false,false,false,false,false,false,false,3,2162867,7,5232,false,false,true,0,false
2008425,false,false,false,false,false,false,false,false,3,2162868,7,5232,false,false,true,0,false
2008426,false,false,false,false,false,false,false,false,3,2162869,7,5232,false,false,true,0,false
2008427,false,false,false,false,false,false,false,false,3,2162870,7,5232,false,false,true,0,false
2008428,false,false,false,false,false,false,false,false,3,2162871,7,5232,false,false,true,0,false
2008429,false,false,false,false,false,false,false,false,3,2162872,7,5232,false,false,true,0,false
2008430,false,false,false,false,false,false,false,false,3,2162873,7,5232,false,false,true,0,false
2008431,false,false,false,false,false,false,false,false,3,2162874,7,5232,false,false,true,0,false
2008432,false,false,false,false,false,false,false,false,3,0,7,3159,false,false,true,0,false
2008433,false,false,false,false,false,false,false,false,3,68226,7,16691,false,false,true,0,false
2008434,false,false,false,false,false,false,false,false,2,0,7,2155,true,false,true,0,false
2008435,false,false,false,false,false,false,false,false,2,0,7,9073,true,false,true,0,false
2008436,false,false,false,false,false,false,false,false,2,0,7,17422,true,false,true,0,false
2008437,false,false,false,false,false,false,false,false,2,0,7,9074,true,false,true,0,false
2008438,false,false,false,false,false,false,false,false,3,68102,7,2702,false,false,true,0,false
2008439,false,false,false,false,false,false,false,false,3,68104,7,2075,true,false,true,0,false
2008440,false,false,false,false,false,false,false,false,3,68104,7,2075,true,false,true,0,false
2008441,false,false,false,false,false,false,false,false,3,68104,7,2075,true,false,true,0,false
2008442,false,false,false,false,false,false,false,false,3,68104,7,1626,false,false,true,0,false
2008443,false,false,false,false,false,false,false,false,3,68105,7,1625,true,false,true,0,false
2008444,false,false,false,false,false,false,false,false,3,68105,7,1625,true,false,true,0,false
2008445,false,false,false,false,false,false,false,false,3,68105,7,1625,true,false,true,0,false
2008446,false,false,false,false,false,false,false,false,3,68106,7,1626,false,false,true,0,false
2008447,false,false,false,false,false,false,false,false,4,0,0,16083,true,false,true,0,false
2008448,false,false,false,false,false,false,false,false,3,68103,7,2702,false,false,true,0,false
2008449,false,false,false,false,false,false,false,false,3,853563,7,2632,true,false,true,0,false
2008450,false,false,false,false,false,false,false,false,3,853564,7,2632,true,false,true,0,false
2008451,false,false,false,false,false,false,false,false,3,67963,7,3169,true,false,true,0,false
2008452,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008453,false,false,false,false,false,false,false,false,3,68306,7,1625,true,false,true,0,false
2008454,false,false,false,false,false,false,false,false,3,68306,7,1625,true,false,true,0,false
2008455,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2008456,false,false,false,false,false,false,false,false,3,68040,7,2123,true,false,true,0,false
2008457,false,false,false,false,false,false,false,false,3,68040,7,2123,true,false,true,0,false
2008458,false,false,false,false,false,false,false,false,3,67963,7,2075,false,false,true,0,false
