Index,0 [STRING] [0x0],1 [BYTE] [0x8],2 [STRING] [0x4],3 [BYTE] [0x9],4 [BYTE] [0xA],5 [BYTE] [0xB],6 [BYTE] [0xC],7 [BYTE] [0xD],8 [UBYTE] [0x16],9 [UINT] [0x10],10 [UBYTE] [0x17],11 [USHORT] [0x14],12 [BBOOL] [0x19],13 [BBOOL] [0x19],14 [BBOOL] [0x19],15 [UBYTE] [0x18]
2006243,"«正教法大全»",0,"",0,0,1,0,0,3,67405,7,2076,true,false,true,0
2006244,"«正教法大全»",0,"",0,0,1,0,0,3,67405,7,2076,true,false,true,0
2006245,"«正教法大全»",0,"",0,0,1,0,0,3,67405,7,2075,true,false,true,0
2006246,"艾蕾兹的陷阱",0,"",0,0,1,0,0,3,67406,7,2075,true,false,true,0
2006247,"艾蕾兹的陷阱",0,"",0,0,1,0,0,3,67406,7,2075,true,false,true,0
2006248,"艾蕾兹的陷阱",0,"",0,0,1,0,0,3,67406,7,2075,true,false,true,0
2006249,"掉落在地上的伪造硬币",0,"",0,0,1,0,0,3,67406,7,9514,true,false,true,0
2006250,"掉落在地上的伪造硬币",0,"",0,0,1,0,0,3,67406,7,9514,true,false,true,0
2006251,"掉落在地上的伪造硬币",0,"",0,0,1,0,0,3,67406,7,9514,true,false,true,0
2006252,"掉落在地上的伪造硬币",0,"",0,0,1,0,0,3,67406,7,9514,true,false,true,0
2006253,"掉落在地上的伪造硬币",0,"",0,0,1,0,0,3,67406,7,9514,true,false,true,0
2006254,"肮脏的麻袋",0,"",0,0,1,0,0,3,67442,7,9073,true,false,true,0
2006255,"指定地点",0,"",0,0,1,0,0,3,67442,7,2075,true,false,true,0
2006256,"",0,"",0,0,1,0,0,3,67442,7,9515,false,false,true,0
2006257,"",0,"",0,0,1,0,0,3,67406,7,9513,false,false,true,0
2006258,"",0,"",0,0,1,0,0,3,67406,7,9513,false,false,true,0
2006259,"",0,"",0,0,1,0,0,3,67233,7,1626,false,false,true,0
2006260,"",0,"",0,0,1,0,0,3,67236,7,1626,false,false,true,0
2006261,"×荷物",0,"",0,0,1,0,0,3,67238,7,9528,false,false,true,0
2006262,"艾因哈特家的货物",0,"",0,0,1,0,0,3,67238,7,2075,true,false,true,0
2006263,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2006264,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2006265,"大诱饵箱",0,"",0,0,1,0,0,3,67238,7,4155,false,false,true,0
2006266,"",0,"",0,0,1,0,0,3,67238,7,1626,false,false,true,0
2006267,"",0,"",0,0,1,0,0,3,67239,7,9455,false,false,true,0
2006268,"",0,"",0,0,1,0,0,3,67240,7,1626,false,false,true,0
2006269,"帝国军货箱",0,"",0,0,1,0,0,3,67242,7,2076,true,false,true,0
2006270,"帝国军货箱",0,"",0,0,1,0,0,3,67242,7,2076,true,false,true,0
2006271,"帝国军货箱",0,"",0,0,1,0,0,3,67242,7,2076,true,false,true,0
2006272,"指定地点",0,"",0,0,1,0,0,3,67242,7,2075,true,false,true,0
2006273,"",0,"",0,0,1,0,0,3,67243,7,1626,false,false,true,0
2006274,"瓦努族的宝笼",0,"",0,0,1,0,0,3,67246,7,2075,true,false,true,0
2006275,"瓦努族的宝笼",0,"",0,0,1,0,0,3,67246,7,2075,true,false,true,0
2006276,"",0,"",0,0,1,0,0,3,67247,7,9456,false,false,true,0
2006277,"",0,"",0,0,1,0,0,3,67247,7,9457,false,false,true,0
2006278,"",0,"",0,0,1,0,0,3,67248,7,9450,false,false,true,0
2006279,"",0,"",0,0,1,0,0,3,67248,7,1626,false,false,true,0
2006280,"",0,"",0,0,1,0,0,3,67256,0,9422,false,false,true,0
2006281,"残留的以太",0,"",0,0,1,0,0,2,0,7,9435,true,false,true,0
2006282,"残留的以太",0,"",0,0,1,0,0,2,0,7,9435,true,false,true,0
2006283,"残留的以太",0,"",0,0,1,0,0,2,0,7,9435,true,false,true,0
2006284,"残留的以太",0,"",0,0,1,0,0,2,0,7,9435,true,false,true,0
2006285,"残留的以太",0,"",0,0,1,0,0,2,0,7,9435,true,false,true,0
2006286,"残留的以太",0,"",0,0,1,0,0,2,0,7,9435,true,false,true,0
2006287,"指定地点",0,"",0,0,1,0,0,3,67650,7,2075,true,false,true,0
2006288,"温杜以太之光",0,"",0,0,1,0,0,3,67651,7,2076,true,false,true,0
2006289,"骨颌以太之光",0,"",0,0,1,0,0,3,67652,7,2076,true,false,true,0
2006290,"",0,"",0,0,1,0,0,3,67590,7,1626,false,false,true,0
2006291,"指定地点",0,"",0,0,1,0,0,3,67591,7,2075,true,false,true,0
2006292,"",0,"",0,0,1,0,0,3,67591,7,9321,true,false,true,0
2006293,"指定地点",0,"",0,0,1,0,0,3,67591,7,1625,true,false,true,0
2006294,"",0,"",0,0,1,0,0,4,0,0,9447,false,false,true,0
2006295,"指定地点",0,"",0,0,1,0,0,3,67592,7,1625,true,false,true,0
2006296,"",0,"",0,0,1,0,0,3,67592,7,1626,false,false,true,0
2006297,"",0,"",0,0,1,0,0,4,0,0,9526,false,false,true,0
2006298,"",0,"",0,0,1,0,0,3,67593,7,1626,false,false,true,0
2006299,"",0,"",0,0,1,0,0,4,0,0,9527,false,false,true,0
2006300,"指定地点",0,"",0,0,1,0,0,3,67250,7,1625,true,false,true,0
2006301,"指定地点",0,"",0,0,1,0,0,3,67251,7,1625,true,false,true,0
2006302,"指定地点",0,"",0,0,1,0,0,3,67253,7,1625,true,false,true,0
2006303,"指定地点",0,"",0,0,1,0,0,3,67253,7,1625,true,false,true,0
2006304,"指定地点",0,"",0,0,1,0,0,3,67253,7,1625,true,false,true,0
2006305,"指定地点",0,"",0,0,1,0,0,3,67594,7,2075,true,false,true,0
2006306,"指定地点",0,"",0,0,1,0,0,3,67594,7,1625,true,false,true,0
2006307,"",0,"",0,0,1,0,0,3,67594,7,1626,false,false,true,0
2006308,"进入点",0,"",0,0,1,0,0,3,1900632,7,4397,true,false,true,0
2006309,"进入点",0,"",0,0,1,0,0,3,1900633,7,4397,true,false,true,0
2006310,"",0,"",0,0,1,0,0,4,0,0,9422,false,false,true,0
2006311,"",0,"",0,0,1,0,0,3,67319,7,9506,false,false,true,0
2006312,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006313,"",0,"",0,0,1,0,0,3,67549,7,1626,false,false,true,0
2006314,"指定地点",0,"",0,0,1,0,0,3,67550,7,2075,true,false,true,0
2006315,"指定地点",0,"",0,0,1,0,0,3,67550,7,2075,true,false,true,0
2006316,"待机地点",0,"",0,0,1,0,0,3,67552,7,1626,true,false,true,0
2006317,"",0,"",0,0,1,0,0,3,67553,7,1626,false,false,true,0
2006318,"指定地点",0,"",0,0,1,0,0,3,67553,7,2075,true,false,true,0
2006319,"",0,"",0,0,1,0,0,3,67555,7,2742,false,false,true,0
2006320,"",0,"",0,0,1,0,0,3,67555,7,1626,false,false,true,0
2006321,"",0,"",0,0,1,0,0,3,0,0,2742,false,false,true,0
2006322,"",0,"",0,0,1,0,0,3,67548,7,9547,false,false,true,0
2006323,"",0,"",0,0,1,0,0,3,67563,7,2701,false,false,true,0
2006324,"",0,"",0,0,1,0,0,3,67563,7,2701,false,false,true,0
2006325,"",0,"",0,0,1,0,0,3,67563,7,2701,false,false,true,0
2006326,"",0,"",0,0,1,0,0,4,0,0,4155,false,false,true,0
2006327,"×テスト用タロットカード",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006328,"",0,"",0,0,1,0,0,4,0,0,9335,false,false,true,0
2006329,"",0,"",0,0,1,0,0,4,0,0,3904,false,false,true,0
2006330,"有洞的硬币袋",0,"",0,0,1,0,0,3,67406,7,2075,true,false,true,0
2006331,"",0,"",0,0,1,0,0,3,67406,7,9513,false,false,true,0
2006332,"停止魔导装置",0,"",0,0,1,0,0,2,0,0,2075,true,false,true,0
2006333,"",0,"",0,0,1,0,0,3,67591,7,9447,false,false,true,0
2006334,"",0,"",0,0,1,0,0,3,67592,7,9526,false,false,true,0
2006335,"",0,"",0,0,1,0,0,3,67593,7,9527,false,false,true,0
2006336,"奇怪的羊皮纸",0,"",0,0,1,0,0,2,0,0,1678,true,false,true,0
2006337,"奇怪的羊皮纸",0,"",0,0,1,0,0,2,0,0,1678,true,false,true,0
2006338,"上等肥料",0,"",0,0,1,0,0,2,0,0,1851,true,false,true,0
2006339,"",0,"",0,0,1,0,0,2,0,7,4155,false,false,true,0
2006340,"被夺走的商品",0,"",0,0,1,0,0,2,0,7,2075,true,false,true,0
2006341,"",0,"",0,0,1,0,0,3,0,0,9567,false,false,true,0
2006342,"指定地点",0,"",0,0,1,0,0,3,67596,7,1625,true,false,true,0
2006343,"",0,"",0,0,1,0,0,3,67597,7,1626,false,false,true,0
2006344,"格伦阿穆花",0,"",0,0,1,0,0,3,67598,7,2075,true,false,true,0
2006345,"",0,"",0,0,1,0,0,3,67598,7,2701,false,false,true,0
2006346,"草丛",0,"",0,0,1,0,0,3,67599,7,2075,true,false,true,0
2006347,"草丛",0,"",0,0,1,0,0,3,67599,7,2075,true,false,true,0
2006348,"草丛",0,"",0,0,1,0,0,3,67599,7,2075,true,false,true,0
2006349,"草丛",0,"",0,0,1,0,0,3,67599,7,2075,true,false,true,0
2006350,"指定地点",0,"",0,0,1,0,0,3,67599,7,1625,true,false,true,0
2006351,"",0,"",0,0,1,0,0,3,67599,7,1626,false,false,true,0
2006352,"",0,"",0,0,1,0,0,3,67600,7,1626,false,false,true,0
2006353,"",0,"",0,0,1,0,0,4,0,0,9336,false,false,true,0
2006354,"",0,"",0,0,1,0,0,4,0,0,9441,false,false,true,0
2006355,"",0,"",0,0,1,0,0,3,67622,7,9439,false,false,true,0
2006356,"泉水核心",0,"",0,0,1,0,0,2,0,0,9568,true,false,true,0
2006357,"",0,"",0,0,1,0,0,3,67203,7,2701,false,false,true,0
2006358,"",0,"",0,0,1,0,0,3,67205,7,2701,false,false,true,0
2006359,"",0,"",0,0,1,0,0,4,0,0,9442,true,false,true,0
2006360,"",0,"",0,0,1,0,0,4,0,0,9550,true,false,true,0
2006361,"",0,"",0,0,1,0,0,3,67254,7,2742,false,false,true,0
2006362,"目的地",0,"",0,0,1,0,0,3,2162768,7,5232,false,false,true,0
2006363,"亚拉戈传送装置",0,"",0,0,1,0,0,3,67201,7,9226,true,false,true,0
2006364,"亚拉戈传送装置",0,"",0,0,1,0,0,3,67202,7,9226,true,false,true,0
2006365,"",0,"",0,0,1,0,0,3,67252,7,1626,false,false,true,0
2006366,"",0,"",0,0,1,0,0,3,67254,7,1626,false,false,true,0
2006367,"指定地点",0,"",0,0,1,0,0,3,67555,7,2075,true,false,true,0
2006368,"",0,"",0,0,1,0,0,4,0,0,9020,false,false,true,0
2006369,"黑军战旗",0,"",0,0,1,0,0,2,0,7,2075,true,false,true,0
2006370,"红军战旗",0,"",0,0,1,0,0,2,0,7,2075,true,false,true,0
2006371,"",0,"",0,0,1,0,0,3,67559,7,1626,false,false,true,0
2006372,"魔法的痕迹",0,"",0,0,1,0,0,3,853122,7,2075,true,false,true,0
2006373,"魔法的痕迹",0,"",0,0,1,0,0,3,853123,7,2075,true,false,true,0
2006374,"亚拉戈传送装置",0,"",0,0,1,0,0,3,0,7,9226,true,false,true,0
2006375,"进入点",0,"",0,0,1,0,0,3,1900639,7,4397,true,false,true,0
2006376,"进入点",0,"",0,0,1,0,0,3,1900640,7,4397,true,false,true,0
2006377,"",0,"",0,0,1,0,0,3,67561,7,1626,false,false,true,0
2006378,"进入点",0,"",0,0,1,0,0,3,1900638,7,4397,true,false,true,0
2006379,"",0,"",0,0,1,0,0,3,67246,7,9620,false,false,true,0
2006380,"",0,"",0,0,1,0,0,3,67246,7,9620,false,false,true,0
2006381,"指定地点",0,"",0,0,1,0,0,3,67253,7,2075,true,false,true,0
2006382,"目的地",0,"",0,0,1,0,0,3,2162769,7,5232,false,false,true,0
2006383,"目的地",0,"",0,0,1,0,0,3,2162770,7,5232,false,false,true,0
2006384,"目的地",0,"",0,0,1,0,0,3,2162771,7,5232,false,false,true,0
2006385,"目的地",0,"",0,0,1,0,0,3,2162772,7,5232,false,false,true,0
2006386,"目的地",0,"",0,0,1,0,0,3,2162775,7,5232,false,false,true,0
2006387,"目的地",0,"",0,0,1,0,0,3,2162776,7,5232,false,false,true,0
2006388,"目的地",0,"",0,0,1,0,0,3,2162777,7,5232,false,false,true,0
2006389,"目的地",0,"",0,0,1,0,0,3,2162778,7,5232,false,false,true,0
2006390,"目的地",0,"",0,0,1,0,0,3,2162779,7,5232,false,false,true,0
2006391,"目的地",0,"",0,0,1,0,0,3,2162796,7,5232,false,false,true,0
2006392,"目的地",0,"",0,0,1,0,0,3,2162797,7,5232,false,false,true,0
2006393,"目的地",0,"",0,0,1,0,0,3,2162798,7,5232,false,false,true,0
2006394,"目的地",0,"",0,0,1,0,0,3,2162799,7,5232,false,false,true,0
2006395,"目的地",0,"",0,0,1,0,0,3,2162800,7,5232,false,false,true,0
2006396,"目的地",0,"",0,0,1,0,0,3,2162782,7,5232,false,false,true,0
2006397,"目的地",0,"",0,0,1,0,0,3,2162783,7,5232,false,false,true,0
2006398,"目的地",0,"",0,0,1,0,0,3,2162784,7,5232,false,false,true,0
2006399,"目的地",0,"",0,0,1,0,0,3,2162785,7,5232,false,false,true,0
2006400,"目的地",0,"",0,0,1,0,0,3,2162786,7,5232,false,false,true,0
2006401,"目的地",0,"",0,0,1,0,0,3,2162789,7,5232,false,false,true,0
2006402,"目的地",0,"",0,0,1,0,0,3,2162790,7,5232,false,false,true,0
2006403,"目的地",0,"",0,0,1,0,0,3,2162791,7,5232,false,false,true,0
2006404,"目的地",0,"",0,0,1,0,0,3,2162792,7,5232,false,false,true,0
2006405,"目的地",0,"",0,0,1,0,0,3,2162793,7,5232,false,false,true,0
2006406,"目的地",0,"",0,0,1,0,0,3,2162803,7,5232,false,false,true,0
2006407,"目的地",0,"",0,0,1,0,0,3,2162804,7,5232,false,false,true,0
2006408,"目的地",0,"",0,0,1,0,0,3,2162805,7,5232,false,false,true,0
2006409,"目的地",0,"",0,0,1,0,0,3,2162806,7,5232,false,false,true,0
2006410,"目的地",0,"",0,0,1,0,0,3,2162807,7,5232,false,false,true,0
2006411,"×エンタープライズ2",0,"",0,0,1,0,0,3,67651,7,8819,false,false,true,0
2006412,"",0,"",0,0,1,0,0,3,67557,7,2701,false,false,true,0
2006413,"退出点",0,"",0,0,1,0,0,3,67254,7,2632,true,false,true,0
2006414,"×黒い痕跡",0,"",0,0,1,0,0,3,0,0,9322,false,false,true,0
2006415,"救助二人",0,"",0,0,1,0,0,3,67560,7,2075,true,false,true,0
2006416,"",0,"",0,0,1,0,0,3,67560,7,9445,false,false,true,0
2006417,"",0,"",0,0,1,0,0,3,67560,7,2701,false,false,true,0
2006418,"",0,"",0,0,1,0,0,3,67653,7,2702,false,false,true,0
2006419,"指定地点",0,"",0,0,1,0,0,3,67653,7,2075,true,false,true,0
2006420,"指定地点",0,"",0,0,1,0,0,3,67653,7,2075,true,false,true,0
2006421,"离开魔大陆中枢",0,"",0,0,1,0,0,3,131213,0,2632,true,false,true,0
2006422,"野生陆行鸟的羽毛",0,"",0,0,1,0,0,2,0,0,9595,true,false,true,0
2006423,"指定地点",0,"",0,0,1,0,0,3,67151,7,2618,true,false,true,0
2006424,"",0,"",0,0,1,0,0,3,67441,7,9605,false,false,true,0
2006425,"",0,"",0,0,1,0,0,3,67441,7,9605,false,false,true,0
2006426,"",0,"",0,0,1,0,0,3,67441,7,9605,false,false,true,0
2006427,"",0,"",0,0,1,0,0,3,67441,7,9605,false,false,true,0
2006428,"",0,"",0,0,1,0,0,3,67441,7,9605,false,false,true,0
2006429,"",0,"",0,0,1,0,0,3,67593,7,4155,false,false,true,0
2006430,"退出点",0,"",0,0,1,0,0,3,131214,0,1629,true,false,true,0
2006431,"退出点",0,"",0,0,1,0,0,3,131215,0,1629,true,false,true,0
2006432,"目的地",0,"",0,0,1,0,0,3,2162773,7,5232,false,false,true,0
2006433,"目的地",0,"",0,0,1,0,0,3,2162774,7,5232,false,false,true,0
2006434,"目的地",0,"",0,0,1,0,0,3,2162780,7,5232,false,false,true,0
2006435,"目的地",0,"",0,0,1,0,0,3,2162781,7,5232,false,false,true,0
2006436,"目的地",0,"",0,0,1,0,0,3,2162787,7,5232,false,false,true,0
2006437,"目的地",0,"",0,0,1,0,0,3,2162788,7,5232,false,false,true,0
2006438,"目的地",0,"",0,0,1,0,0,3,2162794,7,5232,false,false,true,0
2006439,"目的地",0,"",0,0,1,0,0,3,2162795,7,5232,false,false,true,0
2006440,"目的地",0,"",0,0,1,0,0,3,2162801,7,5232,false,false,true,0
2006441,"目的地",0,"",0,0,1,0,0,3,2162802,7,5232,false,false,true,0
2006442,"目的地",0,"",0,0,1,0,0,3,2162808,7,5232,false,false,true,0
2006443,"目的地",0,"",0,0,1,0,0,3,2162809,7,5232,false,false,true,0
2006444,"",0,"",0,0,1,0,0,3,67338,7,2702,false,false,true,0
2006445,"冠恐鸟窝",0,"",0,0,1,0,0,3,67439,7,2075,true,false,true,0
2006446,"冠恐鸟窝",0,"",0,0,1,0,0,3,67439,7,2075,true,false,true,0
2006447,"冠恐鸟窝",0,"",0,0,1,0,0,3,67439,7,2075,true,false,true,0
2006448,"冠恐鸟窝",0,"",0,0,1,0,0,3,67439,7,2075,true,false,true,0
2006449,"×",0,"",0,0,1,0,0,3,67242,7,2702,false,false,true,0
2006450,"×",0,"",0,0,1,0,0,3,67242,7,2702,false,false,true,0
2006451,"×",0,"",0,0,1,0,0,3,67242,7,2702,false,false,true,0
2006452,"×",0,"",0,0,1,0,0,3,67246,7,2702,false,false,true,0
2006453,"×",0,"",0,0,1,0,0,3,67246,7,2702,false,false,true,0
2006454,"",0,"",0,0,1,0,0,2,0,7,0,false,false,true,0
2006455,"",0,"",0,0,1,0,0,4,0,0,9629,false,false,true,0
2006456,"蜡烛菇",0,"",0,0,1,0,0,3,67311,7,3745,true,false,true,0
2006457,"蜡烛菇",0,"",0,0,1,0,0,3,67311,7,3745,true,false,true,0
2006458,"移动地点",0,"",0,0,1,0,0,3,67205,7,2632,true,false,true,0
2006459,"×",0,"",0,0,1,0,0,3,0,0,3857,true,false,true,0
2006460,"飞龙骨",0,"",0,0,1,0,0,3,67434,7,2075,true,false,true,0
2006461,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006462,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006463,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006464,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006465,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006466,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006467,"灯塔钥匙",0,"",0,0,1,0,0,2,983552,0,1651,true,false,true,5
2006468,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006469,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006470,"灯塔的门",0,"",0,0,1,0,0,1,983549,0,0,true,false,true,0
2006471,"",0,"",0,0,1,0,0,1,983550,0,0,true,false,true,0
2006472,"",0,"",0,0,1,0,0,1,983551,0,0,true,false,true,0
2006473,"简易魔路",0,"",0,0,1,0,0,1,983542,0,0,true,false,true,0
2006474,"简易魔路",0,"",0,0,1,0,0,1,983543,0,0,true,false,true,0
2006475,"简易魔路",0,"",0,0,1,0,0,1,983544,0,0,true,false,true,0
2006476,"简易魔路",0,"",0,0,1,0,0,1,983545,0,0,true,false,true,0
2006477,"简易魔路",0,"",0,0,1,0,0,1,983546,0,0,true,false,true,0
2006478,"简易魔路",0,"",0,0,1,0,0,1,983547,0,0,true,false,true,0
2006479,"简易魔路",0,"",0,0,1,0,0,1,983548,0,0,true,false,true,0
2006480,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006481,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006482,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006483,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006484,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006485,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006486,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006487,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006488,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006489,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006490,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006491,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006492,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006493,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006494,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006495,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006496,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006497,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006498,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006499,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006500,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006501,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006502,"离开开发室",0,"",0,0,1,0,0,3,131217,0,2632,true,false,true,0
2006503,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006504,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006505,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006506,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006507,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006508,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006509,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006510,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006511,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006512,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006513,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006514,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006515,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006516,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006517,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006518,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006519,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006520,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006521,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006522,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006523,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006524,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006525,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006526,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006527,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006528,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006529,"萌宠之王",0,"",0,0,1,0,0,3,2949120,0,0,true,false,true,0
2006530,"排行榜",0,"",0,0,1,0,0,1,721202,0,0,true,false,true,0
2006531,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006532,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006533,"奥秘核石",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006534,"萌宠之门",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006535,"防御盾",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006536,"探索眼",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006537,"奥秘核石",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006538,"萌宠之门",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006539,"防御盾",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006540,"探索眼",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006541,"",0,"",0,0,1,0,0,3,67670,7,3857,false,false,true,0
2006542,"",0,"",0,0,1,0,0,3,67670,7,9605,false,false,true,0
2006543,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2006544,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2006545,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2006546,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2006547,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2006548,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2006549,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2006550,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2006551,"",0,"",0,0,1,0,0,2,0,0,4127,true,false,true,0
2006552,"",0,"",0,0,1,0,0,2,0,0,10029,false,false,true,0
2006553,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006554,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006555,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006556,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006557,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006558,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006559,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006560,"",0,"",0,0,1,0,0,2,0,0,10040,false,false,true,0
2006561,"",0,"",0,0,1,0,0,2,0,0,6074,false,false,true,0
2006562,"海盗的秘造酒",0,"",0,0,1,0,0,2,0,0,10039,true,false,true,0
2006563,"",0,"",0,0,1,0,0,3,0,7,9847,false,false,true,0
2006564,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006565,"传唤铃",0,"",0,0,1,0,0,3,720906,0,0,true,false,true,0
2006566,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2006567,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006568,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006569,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006570,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006571,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006572,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006573,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006574,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006575,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006576,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006577,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006578,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006579,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006580,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006581,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006582,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006583,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006584,"",0,"",0,0,1,0,0,2,0,0,8683,false,false,true,0
2006585,"",0,"",0,0,1,0,0,2,0,0,5574,false,false,true,0
2006586,"",0,"",0,0,1,0,0,2,0,0,10068,false,false,true,0
2006587,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2006588,"",0,"",0,0,1,0,0,2,0,7,0,false,false,true,0
