Index,0 Name Lower [0x0],1 [BYTE] [0x10],2 Name Plural [0x4],3 [BYTE] [0x11],4 Starts With Vowel [0x12],5 [BYTE] [0x13],6 [BYTE] [0x14],7 [BYTE] [0x15],8 Item Description [0x8],9 Name Upper [0xC],10 Icon Id [0x7C],11 Item Level [0x9E],12 Required Level [0x9F],13 PvP Rank [0xA0],14 Stack Size [0x28],15 [UBYTE] [0xA1],16 Stain Index [0x2C],17 ItemUICategory Index [0xA2],18 ItemSearchCategory Index [0xA3],19 Rarity [0xA4],20 Is HQ [0xB8],21 [BOOL] [0xB9],22 Is Dyeable [0xBA],23 Is Crest [0xBB],24 [UBYTE] [0xA5],25 Materia Count [0xA6],26 [BOOL] [0xBC],27 EquipSlotCategory Index [0xA7],28 Model Primary [0x18],29 Model Secondary [0x20],30 [USHORT] [0x7E],31 BaseParam Index 1 [0x40],32 Param Value 1 [0x92],33 BaseParam Index 2 [0x44],34 Param Value 2 [0x94],35 BaseParam Index 3 [0x48],36 Param Value 3 [0x96],37 BaseParam Index 4 [0x4C],38 Param Value 4 [0x98],39 BaseParam Index 5 [0x50],40 Param Value 5 [0x9A],41 BaseParam Index 6 [0x54],42 Param Value 6 [0x9C],43 ItemSpecialBonus Index [0xA8],44 BaseParam Prime HQ Index 1 [0x58],45 Prime HQ Addition 1 [0xB2],46 BaseParam Prime HQ Index 2 [0x5C],47 Prime HQ Addition 2 [0xB3],48 BaseParam HQ Index 1 [0x60],49 Stat HQ Addition 1 [0xB4],50 BaseParam HQ Index 2 [0x64],51 Stat HQ Addition 2 [0xB5],52 BaseParam HQ Index 3 [0x68],53 Stat HQ Addition 3 [0xB6],54 BaseParam HQ Index 4 [0x6C],55 Stat HQ Addition 4 [0xB7],56 ClassJob Index (Repairer Requirement) [0x70],57 Item Index (Repair Item Requirement) [0x74],58 ClassJob Index (Usage Requirement) [0xA9],59 [UBYTE] [0xAA],60 Physical Damage [0x80],61 Magical Damage [0x82],62 Delay (Miliseconds) [0x84],63 [UBYTE] [0xAB],64 Block Rate [0x86],65 Block [0x88],66 Physical Defense [0x8A],67 Magical Defense [0x8C],68 [UBYTE] [0xAC],69 Cooldown (Seconds) [0x8E],70 ItemAction Index [0x90],71 Is Not Disposable [0xBD],72 Is Unique [0xBE],73 Is Untradeable [0xBF],74 [BOOL] [0xC0],75 Vendor Price A [0x30],76 Vendor Price B [0x34],77 Vendor Price C [0x38],78 Can _ Equip [0xC1],79 Can _ Equip [0xC2],80 Can _ Equip [0xC3],81 Can _ Equip [0xC4],82 Can _ Equip [0xC5],83 Can _ Equip [0xC6],84 Can Males Equip [0xC7],85 Can Females Equip [0xAD],86 ClassJobCategory Index [0x3C],87 [UBYTE] [0xAE],88 GrandCompany Index [0xAF],89 [UBYTE] [0xB0],90 ItemSeries Index [0xB1],91 BaseparamModifier Index [0xC8],92 Is PvP [0x78]
6873,"恐狼爪",0,"",0,0,1,0,0,"对战等级30级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼爪",31036,90,50,30,1,1,0,1,0,2,false,true,false,false,0,2,true,13,"301, 8, 1, 0","351, 8, 1, 0",0,1,31,3,35,48,40,44,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5598,2,3,46,35,2400,3,0,0,0,0,2,0,0,false,true,true,false,10513,21027,52569,true,true,true,true,true,true,true,41,9040,0,0,0,3,true,7668
6874,"恐狼战斧",0,"",0,0,1,0,0,"对战等级30级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼战斧",31442,90,50,30,1,1,0,3,0,2,false,true,false,false,0,2,true,13,"401, 13, 1, 0","0, 0, 0, 0",0,1,31,3,35,48,40,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5598,3,1,46,35,3360,3,0,0,0,0,2,0,0,false,true,true,false,13899,27799,69498,true,true,true,true,true,true,true,44,9040,0,0,0,1,true,7668
6875,"恐狼三尖枪",0,"",0,0,1,0,0,"对战等级30级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼三尖枪",31844,90,50,30,1,1,0,5,0,2,false,true,false,false,0,2,true,13,"501, 10, 1, 0","0, 0, 0, 0",0,1,31,3,35,48,40,44,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5598,4,2,46,35,2800,3,0,0,0,0,2,0,0,false,true,true,false,12830,25660,64152,true,true,true,true,true,true,true,47,9040,0,0,0,2,true,7668
6876,"恐狼长弓",0,"",0,0,1,0,0,"对战等级30级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼长弓",32240,90,50,30,1,1,0,4,0,2,false,true,false,false,0,2,true,13,"601, 10, 1, 0","698, 11, 1, 0",0,2,31,3,35,48,40,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5598,5,2,41,35,2800,25,0,0,0,0,2,0,0,false,true,true,false,11583,23166,57915,true,true,true,true,true,true,true,50,9040,0,0,0,4,true,7668
6877,"恐狼牧杖",0,"",0,0,1,0,0,"对战等级30级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼牧杖",32628,90,50,30,1,2,0,9,0,2,false,true,false,false,0,2,true,13,"801, 9, 1, 0","0, 0, 0, 0",0,5,31,3,32,48,40,46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5598,6,3,46,69,3200,3,0,0,0,0,2,0,0,false,true,true,false,11048,22096,55242,true,true,true,true,true,true,true,53,9040,0,0,0,6,true,7668
6878,"恐狼长杖",0,"",0,0,1,0,0,"对战等级30级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼长杖",33014,90,50,30,1,2,0,7,0,2,false,true,false,false,0,2,true,13,"1001, 5, 1, 0","0, 0, 0, 0",0,4,31,3,32,48,40,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5598,7,3,46,69,3200,3,0,0,0,0,2,0,0,false,true,true,false,11583,23166,57915,true,true,true,true,true,true,true,55,9040,0,0,0,5,true,7668
6879,"恐狼咏咒魔导书",0,"",0,0,1,0,0,"对战等级30级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼咏咒魔导书",33468,90,50,30,1,2,0,10,0,2,false,true,false,false,0,2,true,13,"1714, 1, 5, 0","0, 0, 0, 0",0,4,31,3,32,48,40,46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5598,26,3,46,69,3000,3,0,0,0,0,2,0,0,false,true,true,false,10870,21740,54351,true,true,true,true,true,true,true,69,9044,0,0,0,8,true,7668
6880,"治愈魔导书‘恐狼",0,"",0,0,1,0,0,"对战等级30级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","治愈魔导书‘恐狼",33469,90,50,30,1,2,0,10,0,2,false,true,false,false,0,2,true,13,"1714, 1, 6, 0","0, 0, 0, 0",0,5,31,3,32,48,40,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5598,28,3,46,69,3000,3,0,0,0,0,2,0,0,false,true,true,false,10870,21740,54351,true,true,true,true,true,true,true,29,9043,0,0,0,8,true,7668
6881,"恐狼御敌头盔",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼御敌头盔",40147,90,50,24,1,4,0,34,0,2,false,true,true,true,0,2,true,3,"64, 4, 0, 0","0, 0, 0, 0",0,1,18,3,20,48,23,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,113,113,2,0,0,false,true,true,false,9823,19646,49116,true,true,true,true,true,true,true,59,9048,0,0,0,1,true,7640
6882,"恐狼制敌面具",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼制敌面具",40824,90,50,24,1,4,0,34,0,2,false,true,true,true,0,2,true,3,"121, 3, 0, 0","0, 0, 0, 0",0,1,18,3,20,48,23,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,78,44,2,0,0,false,true,true,false,9823,19646,49116,true,true,true,true,true,true,true,47,9047,0,0,0,2,true,7640
6883,"恐狼强袭头巾",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼强袭头巾",40293,90,50,24,1,4,0,34,0,2,false,true,true,true,0,2,true,3,"122, 2, 0, 0","0, 0, 0, 0",0,1,18,3,20,48,23,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,61,61,2,0,0,false,true,true,false,8419,16839,42099,true,true,true,true,true,true,true,65,9046,0,0,0,3,true,7654
6884,"恐狼精准狩猎帽",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼精准狩猎帽",40588,90,50,24,1,4,0,34,0,2,false,true,true,true,0,2,true,3,"9, 253, 0, 0","0, 0, 0, 0",0,2,18,3,20,48,23,45,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,61,61,2,0,0,false,true,true,false,5613,11226,28066,true,true,true,true,true,true,true,66,9045,0,0,0,4,true,7661
6885,"恐狼咏咒宽边帽",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼咏咒宽边帽",40587,90,50,24,1,4,0,34,0,2,false,true,true,true,0,2,true,3,"123, 3, 0, 0","0, 0, 0, 0",0,4,18,3,18,48,23,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,44,78,2,0,0,false,true,true,false,5613,11226,28066,true,true,true,true,true,true,true,63,9044,0,0,0,5,true,7661
6886,"恐狼治愈单眼镜",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼治愈单眼镜",40945,90,50,24,1,4,0,34,0,2,false,true,true,false,0,2,true,3,"20, 39, 0, 0","0, 0, 0, 0",0,5,18,3,18,48,23,46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5598,0,0,0,0,0,0,0,0,44,78,2,0,0,false,true,true,false,6392,12785,31964,true,true,true,true,true,true,true,64,9043,0,0,0,6,true,7647
6887,"恐狼御敌胸甲",0,"",0,0,1,0,0,"对战等级28级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼御敌胸甲",42548,90,50,28,1,4,0,35,0,2,false,true,true,true,0,2,true,4,"183, 1, 0, 0","0, 0, 0, 0",0,1,29,3,33,48,37,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,158,158,2,0,0,false,true,true,false,12162,24324,60810,true,true,true,true,true,true,true,59,9048,0,0,0,1,true,7640
6888,"恐狼制敌胸甲",0,"",0,0,1,0,0,"对战等级28级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼制敌胸甲",42549,90,50,28,1,4,0,35,0,2,false,true,true,true,0,2,true,4,"121, 3, 0, 0","0, 0, 0, 0",0,1,29,3,33,48,37,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,110,62,2,0,0,false,true,true,false,12162,24324,60810,true,true,true,true,true,true,true,47,9047,0,0,0,2,true,7640
6889,"恐狼强袭衬衫",0,"",0,0,1,0,0,"对战等级28级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼强袭衬衫",42361,90,50,28,1,4,0,35,0,2,false,true,true,true,0,2,true,4,"122, 2, 0, 0","0, 0, 0, 0",0,1,29,3,33,48,37,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,86,86,2,0,0,false,true,true,false,8687,17374,43436,true,true,true,true,true,true,true,65,9046,0,0,0,3,true,7654
6890,"恐狼精准短袖罩衣",0,"",0,0,1,0,0,"对战等级28级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼精准短袖罩衣",42362,90,50,28,1,4,0,35,0,2,false,true,true,true,0,2,true,4,"119, 2, 0, 0","0, 0, 0, 0",0,2,29,3,33,48,37,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,86,86,2,0,0,false,true,true,false,8687,17374,43436,true,true,true,true,true,true,true,66,9045,0,0,0,4,true,7654
6891,"恐狼咏咒长袍",0,"",0,0,1,0,0,"对战等级28级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼咏咒长袍",42359,90,50,28,1,4,0,35,0,2,false,true,true,true,0,2,true,4,"123, 3, 0, 0","0, 0, 0, 0",0,4,29,3,29,48,37,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,62,110,2,0,0,false,true,true,false,6949,13899,34749,true,true,true,true,true,true,true,63,9044,0,0,0,5,true,7661
6892,"恐狼治愈长袍",0,"",0,0,1,0,0,"对战等级28级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼治愈长袍",42360,90,50,28,1,4,0,35,0,2,false,true,true,true,0,2,true,4,"120, 4, 0, 0","0, 0, 0, 0",0,5,29,3,29,48,37,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,62,110,2,0,0,false,true,true,false,6949,13899,34749,true,true,true,true,true,true,true,64,9043,0,0,0,6,true,7661
6893,"恐狼御敌腿甲",0,"",0,0,1,0,0,"对战等级26级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼御敌腿甲",45402,90,50,26,1,4,0,36,0,2,false,true,true,false,0,2,true,7,"183, 1, 0, 0","0, 0, 0, 0",0,1,29,3,33,48,37,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,158,158,2,0,0,false,true,true,false,6682,13365,33412,true,true,true,true,true,true,true,59,9048,0,0,0,1,true,7640
6894,"恐狼制敌软甲裤",0,"",0,0,1,0,0,"对战等级26级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼制敌软甲裤",45404,90,50,26,1,4,0,36,0,2,false,true,true,false,0,2,true,7,"121, 3, 0, 0","0, 0, 0, 0",0,1,29,3,33,48,37,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,110,62,2,0,0,false,true,true,false,6682,13365,33412,true,true,true,true,true,true,true,47,9047,0,0,0,2,true,7654
6895,"恐狼强袭短裙",0,"",0,0,1,0,0,"对战等级26级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼强袭短裙",45405,90,50,26,1,4,0,36,0,2,false,true,true,false,0,2,true,7,"122, 2, 0, 0","0, 0, 0, 0",0,1,29,3,33,48,37,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,86,86,2,0,0,false,true,true,false,6682,13365,33412,true,true,true,true,true,true,true,65,9046,0,0,0,3,true,7661
6896,"恐狼精准短裙",0,"",0,0,1,0,0,"对战等级26级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼精准短裙",45406,90,50,26,1,4,0,36,0,2,false,true,true,false,0,2,true,7,"119, 2, 0, 0","0, 0, 0, 0",0,2,29,3,33,48,37,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,86,86,2,0,0,false,true,true,false,5346,10692,26730,true,true,true,true,true,true,true,66,9045,0,0,0,4,true,7661
6897,"恐狼咏咒马裤",0,"",0,0,1,0,0,"对战等级26级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼咏咒马裤",45401,90,50,26,1,4,0,36,0,2,false,true,true,false,0,2,true,7,"123, 3, 0, 0","0, 0, 0, 0",0,4,29,3,29,48,37,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,62,110,2,0,0,false,true,true,false,4677,9355,23388,true,true,true,true,true,true,true,63,9044,0,0,0,5,true,7661
6898,"恐狼治愈短裙",0,"",0,0,1,0,0,"对战等级26级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼治愈短裙",45403,90,50,26,1,4,0,36,0,2,false,true,true,false,0,2,true,7,"120, 4, 0, 0","0, 0, 0, 0",0,5,29,3,29,48,37,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,62,110,2,0,0,false,true,true,false,4677,9355,23388,true,true,true,true,true,true,true,64,9043,0,0,0,6,true,7661
6899,"恐狼御敌手铠",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼御敌手铠",44405,90,50,24,1,4,0,37,0,2,false,true,true,false,0,2,true,5,"47, 11, 0, 0","0, 0, 0, 0",0,1,18,3,20,48,23,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,113,113,2,0,0,false,true,true,false,8731,17463,43659,true,true,true,true,true,true,true,59,9048,0,0,0,1,true,7640
6900,"恐狼制敌手铠",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼制敌手铠",44407,90,50,24,1,4,0,37,0,2,false,true,true,false,0,2,true,5,"121, 3, 0, 0","0, 0, 0, 0",0,1,18,3,20,48,23,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,78,44,2,0,0,false,true,true,false,8731,17463,43659,true,true,true,true,true,true,true,47,9047,0,0,0,2,true,7640
6901,"恐狼强袭手套",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼强袭手套",44408,90,50,24,1,4,0,37,0,2,false,true,true,false,0,2,true,5,"122, 2, 0, 0","0, 0, 0, 0",0,1,18,3,20,48,23,45,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,61,61,2,0,0,false,true,true,false,7484,14968,37422,true,true,true,true,true,true,true,65,9046,0,0,0,3,true,7654
6902,"恐狼精准手套",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼精准手套",44409,90,50,24,1,4,0,37,0,2,false,true,true,false,0,2,true,5,"119, 2, 0, 0","0, 0, 0, 0",0,2,18,3,20,48,23,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,61,61,2,0,0,false,true,true,false,6237,12474,31185,true,true,true,true,true,true,true,66,9045,0,0,0,4,true,7654
6903,"恐狼咏咒手套",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼咏咒手套",44240,90,50,24,1,4,0,37,0,2,false,true,true,false,0,2,true,5,"123, 3, 0, 0","0, 0, 0, 0",0,4,18,3,18,48,23,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,44,78,2,0,0,false,true,true,false,6949,13899,34749,true,true,true,true,true,true,true,63,9044,0,0,0,5,true,7654
6904,"恐狼治愈手套",0,"",0,0,1,0,0,"对战等级24级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼治愈手套",44406,90,50,24,1,4,0,37,0,2,false,true,true,false,0,2,true,5,"120, 4, 0, 0","0, 0, 0, 0",0,5,18,3,18,48,23,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,44,78,2,0,0,false,true,true,false,4989,9979,24948,true,true,true,true,true,true,true,64,9043,0,0,0,6,true,7654
6905,"恐狼御敌铠靴",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼御敌铠靴",46510,90,50,22,1,4,0,38,0,2,false,true,true,false,0,2,true,8,"183, 1, 0, 0","0, 0, 0, 0",0,1,18,3,20,48,23,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,113,113,2,0,0,false,true,true,false,9979,19958,49896,true,true,true,true,true,true,true,59,9048,0,0,0,1,true,7640
6906,"恐狼制敌铠靴",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼制敌铠靴",46387,90,50,22,1,4,0,38,0,2,false,true,true,false,0,2,true,8,"121, 3, 0, 0","0, 0, 0, 0",0,1,18,3,20,48,23,45,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,78,44,2,0,0,false,true,true,false,9979,19958,49896,true,true,true,true,true,true,true,47,9047,0,0,0,2,true,7640
6907,"恐狼强袭长靴",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼强袭长靴",46388,90,50,22,1,4,0,38,0,2,false,true,true,false,0,2,true,8,"122, 2, 0, 0","0, 0, 0, 0",0,1,18,3,20,48,23,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,61,61,2,0,0,false,true,true,false,8553,17107,42768,true,true,true,true,true,true,true,65,9046,0,0,0,3,true,7654
6908,"恐狼精准狩猎靴",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼精准狩猎靴",46389,90,50,22,1,4,0,38,0,2,false,true,true,false,0,2,true,8,"119, 2, 0, 0","0, 0, 0, 0",0,2,18,3,20,48,23,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,61,61,2,0,0,false,true,true,false,7128,14256,35640,true,true,true,true,true,true,true,66,9045,0,0,0,4,true,7654
6909,"恐狼咏咒尖头靴",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼咏咒尖头靴",46385,90,50,22,1,4,0,38,0,2,false,true,true,false,0,2,true,8,"123, 3, 0, 0","0, 0, 0, 0",0,4,18,3,18,48,23,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,44,78,2,0,0,false,true,true,false,5702,11404,28512,true,true,true,true,true,true,true,63,9044,0,0,0,5,true,7654
6910,"恐狼治愈长靴",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼治愈长靴",46386,90,50,22,1,4,0,38,0,2,false,true,true,false,0,2,true,8,"120, 4, 0, 0","0, 0, 0, 0",0,5,18,3,18,48,23,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,44,78,2,0,0,false,true,true,false,6415,12830,32076,true,true,true,true,true,true,true,64,9043,0,0,0,6,true,7654
6911,"恐狼御敌腰带",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼御敌腰带",47034,90,50,22,1,4,0,39,0,2,false,true,false,false,0,1,true,6,"0, 0, 0, 0","0, 0, 0, 0",0,1,13,3,15,48,17,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,98,98,2,0,0,false,true,true,false,6237,12474,31185,true,true,true,true,true,true,true,59,9048,0,0,0,1,true,0
6912,"恐狼制敌腰带",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼制敌腰带",47034,90,50,22,1,4,0,39,0,2,false,true,false,false,0,1,true,6,"0, 0, 0, 0","0, 0, 0, 0",0,1,13,3,15,48,17,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,68,38,2,0,0,false,true,true,false,6237,12474,31185,true,true,true,true,true,true,true,47,9047,0,0,0,2,true,0
6913,"恐狼强袭腰甲",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼强袭腰甲",47087,90,50,22,1,4,0,39,0,2,false,true,false,false,0,1,true,6,"0, 0, 0, 0","0, 0, 0, 0",0,1,13,3,15,48,17,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,53,53,2,0,0,false,true,true,false,5346,10692,26730,true,true,true,true,true,true,true,65,9046,0,0,0,3,true,0
6914,"恐狼精准腰带",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼精准腰带",47040,90,50,22,1,4,0,39,0,2,false,true,false,false,0,1,true,6,"0, 0, 0, 0","0, 0, 0, 0",0,2,13,3,15,48,17,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,53,53,2,0,0,false,true,true,false,4455,8910,22275,true,true,true,true,true,true,true,66,9045,0,0,0,4,true,0
6915,"恐狼咏咒腰围",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼咏咒腰围",47214,90,50,22,1,4,0,39,0,2,false,true,false,false,0,1,true,6,"0, 0, 0, 0","0, 0, 0, 0",0,4,13,3,14,48,17,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,38,68,2,0,0,false,true,true,false,3564,7128,17820,true,true,true,true,true,true,true,63,9044,0,0,0,5,true,0
6916,"恐狼治愈腰围",0,"",0,0,1,0,0,"对战等级22级以下无法装备。<br>镶嵌到该装备上的魔晶石仅在竞技场内有效。","恐狼治愈腰围",47212,90,50,22,1,4,0,39,0,2,false,true,false,false,0,1,true,6,"0, 0, 0, 0","0, 0, 0, 0",0,5,13,3,14,48,17,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,38,68,2,0,0,false,true,true,false,3564,7128,17820,true,true,true,true,true,true,true,64,9043,0,0,0,6,true,0
6917,"恐狼御敌腕环",0,"",0,0,1,0,0,"对战等级20级以下无法装备。","恐狼御敌腕环",48646,90,50,20,1,4,0,42,0,2,false,true,false,false,0,0,false,11,"3, 2, 0, 0","0, 0, 0, 0",0,3,15,48,17,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5598,0,0,0,0,0,0,0,0,1,1,2,0,0,false,true,true,false,6058,12117,30294,true,true,true,true,true,true,true,1,9048,0,0,0,1,false,7647
